name,champ,cs,kda,kill,death,assist,winratio,play
먹는게즐거워,Karma,CS 50.2 (2.0),3.19:1,2.3,4.1,10.6,56%,279
먹는게즐거워,Rakan,CS 14.5 (0.6),2.84:1,2.3,4.9,11.7,54%,166
먹는게즐거워,Braum,CS 52.1 (2.0),2.98:1,1.1,4.1,11.2,48%,90
먹는게즐거워,Janna,CS 17.5 (0.7),2.99:1,1.6,4.2,11.1,58%,69
먹는게즐거워,Tahm Kench,CS 52.3 (2.0),2.36:1,1.7,4.6,9.1,50%,64
먹는게즐거워,Soraka,CS 14.3 (0.6),3.22:1,1.4,4.3,12.3,65%,52
먹는게즐거워,Lulu,CS 43.2 (1.6),3.61:1,1.8,3.7,11.7,63%,43
lJlJlJlJ,Ezreal,CS 192.7 (7.6),3.98:1,5.1,3.1,7.3,52%,216
lJlJlJlJ,Xayah,CS 207.4 (7.9),3.44:1,5.0,3.4,6.6,60%,89
lJlJlJlJ,Caitlyn,CS 204.2 (7.8),3.01:1,5.3,3.6,5.7,44%,62
lJlJlJlJ,Kai'Sa,CS 187.9 (7.3),2.87:1,6.1,4.3,6.1,53%,59
lJlJlJlJ,Varus,CS 191.7 (7.5),3.52:1,5.8,3.4,6.1,53%,55
lJlJlJlJ,Vladimir,CS 158.7 (6.5),3.49:1,5.6,3.7,7.4,57%,53
lJlJlJlJ,Lucian,CS 181.6 (7.4),2.95:1,5.6,4.1,6.5,50%,46
부회장왜그럴까,Rakan,CS 14.0 (0.5),4.27:1,3.4,4.3,15.0,82%,50
부회장왜그럴까,Pyke,CS 52.8 (2.0),2.96:1,6.2,5.8,10.9,49%,45
부회장왜그럴까,Tahm Kench,CS 48.6 (2.1),3.51:1,2.1,3.6,10.5,58%,36
부회장왜그럴까,Morgana,CS 15.0 (0.6),3.64:1,2.3,4.0,12.1,61%,33
부회장왜그럴까,Thresh,CS 12.4 (0.5),3.06:1,2.5,4.9,12.6,63%,27
부회장왜그럴까,Alistar,CS 44.7 (1.8),2.48:1,2.5,5.3,10.8,42%,26
부회장왜그럴까,Shen,CS 51.8 (2.1),2.24:1,1.7,5.3,10.2,24%,17
검은머리사나이,Zoe,CS 182.0 (7.3),3.30:1,6.3,3.9,6.6,63%,76
검은머리사나이,Irelia,CS 199.8 (8.0),2.41:1,7.4,5.0,4.6,60%,48
검은머리사나이,Vladimir,CS 194.6 (7.9),2.98:1,4.9,3.7,6.0,61%,38
검은머리사나이,Ryze,CS 199.7 (8.4),2.24:1,4.2,4.2,5.2,47%,38
검은머리사나이,Talon,CS 195.5 (7.6),2.85:1,7.9,4.6,5.1,53%,30
검은머리사나이,Sion,CS 146.1 (6.0),2.78:1,3.3,4.2,8.5,55%,22
검은머리사나이,Yasuo,CS 199.1 (7.7),1.72:1,5.4,6.1,5.2,45%,20
온자이족,Alistar,CS 36.8 (1.6),2.97:1,1.6,4.1,10.6,56%,437
온자이족,Jax,CS 185.5 (7.5),2.13:1,4.4,4.2,4.5,55%,302
온자이족,Rakan,CS 12.6 (0.5),2.79:1,1.4,4.7,11.8,58%,141
온자이족,Morgana,CS 15.0 (0.6),2.58:1,1.8,5.1,11.4,49%,119
온자이족,Tahm Kench,CS 48.8 (1.9),2.67:1,1.4,4.2,9.7,51%,111
온자이족,Braum,CS 45.9 (1.8),3.06:1,0.8,4.0,11.5,48%,93
온자이족,Pyke,CS 44.6 (1.7),2.55:1,4.7,4.9,7.8,53%,49
Xxfans,Sejuani,CS 130.4 (5.3),4.39:1,3.8,3.1,9.8,59%,83
Xxfans,Jax,CS 146.2 (5.7),2.96:1,5.3,3.8,5.9,55%,40
Xxfans,Gragas,CS 96.1 (4.4),2.65:1,3.6,4.3,7.7,44%,32
Xxfans,Taliyah,CS 150.8 (6.6),3.20:1,6.3,4.2,7.2,70%,30
Xxfans,Kha'Zix,CS 122.0 (5.1),3.53:1,5.9,3.4,6.2,61%,28
Xxfans,Fiddlesticks,CS 36.5 (1.6),2.79:1,3.8,5.0,10.3,52%,25
Xxfans,Camille,CS 124.3 (5.0),2.77:1,6.3,4.5,6.1,58%,24
JAGUmTi,Camille,CS 143.6 (5.5),2.93:1,7.1,4.8,6.9,51%,68
JAGUmTi,Graves,CS 180.9 (7.2),3.08:1,6.9,4.3,6.4,57%,53
JAGUmTi,Lee Sin,CS 138.7 (5.0),3.07:1,6.2,4.6,8.0,45%,51
JAGUmTi,Taliyah,CS 159.4 (6.0),3.20:1,7.8,5.1,8.5,61%,44
JAGUmTi,Xin Zhao,CS 124.1 (5.3),2.99:1,5.6,3.9,6.2,62%,37
JAGUmTi,Nidalee,CS 148.1 (6.0),3.48:1,6.4,3.9,7.1,66%,32
JAGUmTi,Kha'Zix,CS 134.3 (5.3),3.54:1,7.0,3.6,5.9,60%,25
S2vely,Rakan,CS 11.1 (0.5),3.54:1,2.0,3.4,10.1,52%,52
S2vely,Pyke,CS 45.2 (1.8),4.12:1,5.1,3.1,7.7,55%,47
S2vely,Braum,CS 45.9 (1.8),4.09:1,1.3,3.0,11.2,57%,46
S2vely,Shen,CS 46.4 (1.9),5.29:1,2.7,2.7,11.4,68%,40
S2vely,Tahm Kench,CS 50.1 (2.0),3.05:1,1.7,3.6,9.2,58%,38
S2vely,Ezreal,CS 184.8 (7.9),3.36:1,4.2,2.9,5.6,55%,38
S2vely,Alistar,CS 43.8 (1.7),4.00:1,2.6,3.6,11.8,61%,33
KTMATA,Alistar,CS 31.2 (1.4),4.59:1,1.8,3.0,12.0,77%,13
KTMATA,Morgana,CS 34.5 (1.4),4.17:1,3.7,4.3,14.1,73%,11
KTMATA,Pyke,CS 35.1 (1.5),2.49:1,3.9,4.5,7.2,36%,11
KTMATA,Shen,CS 40.2 (1.9),4.75:1,2.5,2.8,10.8,70%,10
KTMATA,Singed,CS 198.3 (7.9),2.59:1,4.2,4.6,7.7,50%,10
KTMATA,Tahm Kench,CS 60.9 (2.3),4.62:1,2.7,3.2,12.2,78%,9
KTMATA,Gragas,CS 20.6 (0.8),2.16:1,2.6,5.0,8.2,33%,9
Borntodead,Lee Sin,CS 141.1 (5.8),4.53:1,6.8,3.1,7.4,59%,259
Borntodead,Xin Zhao,CS 131.5 (5.7),3.95:1,6.8,3.5,7.1,62%,194
Borntodead,Graves,CS 161.6 (7.2),3.33:1,5.4,3.4,5.8,47%,77
Borntodead,Ezreal,CS 188.7 (7.5),2.52:1,4.6,4.3,6.1,35%,37
Borntodead,Lucian,CS 181.3 (7.8),2.43:1,4.0,3.7,5.0,41%,27
Borntodead,Camille,CS 115.6 (5.2),2.82:1,5.4,4.1,6.1,40%,25
Borntodead,Nocturne,CS 136.1 (6.0),2.56:1,5.5,4.2,5.3,35%,23
섞고섞고돌리꼬,Camille,CS 129.3 (5.2),2.63:1,7.3,5.0,5.8,58%,69
섞고섞고돌리꼬,Kha'Zix,CS 119.5 (5.0),3.64:1,7.3,3.5,5.4,62%,50
섞고섞고돌리꼬,Xin Zhao,CS 112.5 (5.1),2.84:1,4.9,3.8,6.0,55%,44
섞고섞고돌리꼬,Swain,CS 171.6 (7.1),3.61:1,5.2,3.8,8.7,61%,38
섞고섞고돌리꼬,Graves,CS 164.7 (6.8),3.53:1,5.9,3.3,5.6,63%,35
섞고섞고돌리꼬,Nidalee,CS 140.2 (6.1),4.35:1,5.8,2.8,6.5,61%,33
섞고섞고돌리꼬,Trundle,CS 145.3 (6.3),3.22:1,5.9,3.7,6.1,58%,26
캐리욤,Gangplank,CS 217.7 (8.2),2.32:1,4.2,4.8,6.8,56%,45
캐리욤,Zoe,CS 207.2 (8.0),3.30:1,6.5,4.0,6.6,63%,41
캐리욤,Ryze,CS 214.0 (9.0),2.75:1,5.5,3.9,5.4,64%,39
캐리욤,Fiora,CS 209.2 (8.1),1.54:1,4.2,4.9,3.3,51%,35
캐리욤,Galio,CS 229.9 (8.5),4.88:1,5.9,3.0,9.0,76%,21
캐리욤,Swain,CS 187.8 (7.8),2.22:1,3.2,4.7,7.3,52%,21
캐리욤,Cassiopeia,CS 204.6 (8.3),2.62:1,5.0,3.9,5.3,70%,20
BtCOnFleek,Camille,CS 141.0 (5.9),3.74:1,8.8,4.0,6.3,80%,64
BtCOnFleek,Xin Zhao,CS 147.7 (6.0),3.42:1,7.3,4.1,6.7,70%,46
BtCOnFleek,Jax,CS 188.0 (8.0),2.80:1,5.3,3.2,3.7,83%,23
BtCOnFleek,Nocturne,CS 171.1 (6.8),2.76:1,6.7,4.5,5.7,47%,15
BtCOnFleek,Taliyah,CS 158.2 (6.1),3.40:1,8.8,4.8,7.5,43%,14
BtCOnFleek,Kindred,CS 153.0 (6.6),2.56:1,4.9,3.7,4.6,43%,14
BtCOnFleek,Lee Sin,CS 120.2 (5.7),4.44:1,7.0,3.0,6.3,89%,9
양양아기,Taliyah,CS 162.6 (6.4),3.14:1,8.4,5.7,9.4,65%,65
양양아기,Ryze,CS 207.1 (8.3),2.83:1,7.0,4.8,6.5,60%,60
양양아기,Vladimir,CS 190.6 (7.8),2.67:1,6.2,4.6,6.1,61%,49
양양아기,Zoe,CS 160.1 (7.2),2.77:1,7.0,4.6,5.8,61%,44
양양아기,Nidalee,CS 177.8 (7.1),2.91:1,8.5,5.4,7.3,62%,39
양양아기,Graves,CS 166.0 (6.7),3.05:1,8.5,5.2,7.5,74%,34
양양아기,Kassadin,CS 179.4 (7.6),2.27:1,5.8,4.8,5.1,66%,32
미곤개나갈꼬냐,Sion,CS 158.9 (6.2),2.70:1,2.9,4.4,8.8,57%,652
미곤개나갈꼬냐,Cho'Gath,CS 166.9 (6.7),2.27:1,3.3,3.7,5.1,51%,77
미곤개나갈꼬냐,Taric,CS 45.3 (1.8),2.45:1,0.9,4.6,10.5,42%,53
미곤개나갈꼬냐,Nasus,CS 192.8 (7.1),2.00:1,3.0,4.6,6.1,52%,27
미곤개나갈꼬냐,Nautilus,CS 41.9 (1.7),2.02:1,1.8,6.0,10.4,44%,16
미곤개나갈꼬냐,Trundle,CS 216.9 (7.2),2.13:1,2.7,4.8,7.5,43%,14
미곤개나갈꼬냐,Urgot,CS 175.4 (7.0),1.74:1,4.4,5.4,5.1,29%,14
Firststart,Alistar,CS 48.3 (1.9),5.10:1,2.4,3.3,14.6,64%,45
Firststart,Rakan,CS 13.8 (0.6),4.89:1,1.8,2.9,12.2,62%,37
Firststart,Shen,CS 60.2 (2.6),4.96:1,2.7,2.5,9.6,71%,21
Firststart,Pyke,CS 42.8 (1.8),3.63:1,5.6,3.8,8.0,48%,21
Firststart,Braum,CS 55.6 (2.2),3.94:1,1.3,3.2,11.3,43%,21
Firststart,Tahm Kench,CS 47.0 (2.0),2.81:1,1.8,3.6,8.3,60%,15
Firststart,Karma,CS 15.2 (0.6),3.83:1,3.3,3.4,9.9,64%,14
하늘부터땅까지,Talon,CS 181.0 (7.6),3.91:1,9.8,3.7,4.8,69%,102
하늘부터땅까지,Irelia,CS 206.1 (8.0),2.76:1,8.1,4.7,4.8,66%,29
하늘부터땅까지,Ekko,CS 174.9 (7.6),3.84:1,8.0,3.4,4.9,65%,17
하늘부터땅까지,Swain,CS 158.4 (6.8),3.63:1,5.7,3.5,6.9,67%,15
하늘부터땅까지,Darius,CS 170.8 (7.2),2.90:1,6.4,3.8,4.8,69%,13
하늘부터땅까지,Sion,CS 144.3 (6.3),4.19:1,2.2,2.5,8.2,62%,13
하늘부터땅까지,Kled,CS 145.8 (6.3),2.56:1,5.5,4.5,6.0,38%,8
마음이아픈고래,Camille,CS 188.7 (7.5),2.69:1,5.4,4.0,5.4,53%,225
마음이아픈고래,Gangplank,CS 226.6 (8.4),3.33:1,4.4,3.5,7.4,54%,215
마음이아픈고래,Sion,CS 180.2 (6.9),3.63:1,3.0,3.1,8.2,66%,122
마음이아픈고래,Irelia,CS 199.4 (8.0),2.71:1,6.5,4.5,5.6,58%,77
마음이아픈고래,Jayce,CS 201.7 (7.8),2.68:1,5.3,4.4,6.6,46%,52
마음이아픈고래,Swain,CS 183.5 (7.1),2.42:1,4.2,4.5,6.6,38%,52
마음이아픈고래,Jax,CS 202.7 (8.0),1.97:1,5.1,4.6,3.8,53%,49
Liuxiaoyou,Kled,CS 185.0 (7.6),3.26:1,6.2,3.8,6.1,65%,418
Liuxiaoyou,Ornn,CS 167.7 (6.9),2.60:1,2.3,3.4,6.5,46%,35
Liuxiaoyou,Camille,CS 172.3 (7.4),2.35:1,5.3,4.2,4.5,60%,30
Liuxiaoyou,Cho'Gath,CS 190.8 (7.3),2.49:1,4.2,3.7,4.9,48%,29
Liuxiaoyou,Sivir,CS 201.4 (8.4),2.73:1,4.7,4.3,6.9,42%,12
Liuxiaoyou,Shen,CS 138.1 (5.7),4.17:1,2.9,3.0,9.6,50%,10
Liuxiaoyou,Dr. Mundo,CS 175.9 (6.8),2.00:1,3.3,4.6,5.9,40%,10
엽북이,Nidalee,CS 148.6 (6.0),4.48:1,6.7,3.0,6.5,61%,305
엽북이,Zac,CS 118.1 (4.4),4.61:1,3.7,2.9,9.7,43%,74
엽북이,Kha'Zix,CS 132.9 (4.9),3.73:1,7.4,3.8,6.7,52%,63
엽북이,Jarvan IV,CS 126.5 (4.8),4.52:1,4.7,3.2,9.9,53%,60
엽북이,Leona,CS 49.4 (2.0),4.46:1,2.0,3.0,11.6,65%,49
엽북이,Camille,CS 138.0 (5.3),3.20:1,7.3,4.2,6.2,49%,49
엽북이,Sejuani,CS 125.1 (4.8),4.15:1,3.9,3.2,9.2,46%,39
Ivileye,Sejuani,CS 145.9 (5.3),4.25:1,4.5,3.7,11.1,60%,123
Ivileye,Lee Sin,CS 144.6 (5.5),3.31:1,7.0,4.3,7.1,54%,101
Ivileye,Kha'Zix,CS 132.8 (4.9),2.79:1,8.9,5.5,6.5,59%,86
Ivileye,Camille,CS 132.3 (5.2),2.57:1,7.8,5.7,7.0,60%,75
Ivileye,Olaf,CS 136.1 (5.3),2.93:1,6.6,4.9,7.9,52%,75
Ivileye,Zac,CS 132.0 (5.1),4.06:1,3.8,3.4,9.9,55%,74
Ivileye,Graves,CS 181.5 (6.9),2.95:1,8.2,5.2,7.1,54%,46
CheonGo,Ryze,CS 206.2 (8.5),3.31:1,8.6,4.4,6.0,67%,116
CheonGo,Zed,CS 213.2 (8.2),3.63:1,10.0,4.2,5.1,56%,97
CheonGo,Vladimir,CS 192.7 (8.2),3.24:1,6.6,3.7,5.4,62%,47
CheonGo,Zoe,CS 181.9 (7.3),2.89:1,8.4,5.1,6.3,44%,34
CheonGo,Irelia,CS 196.4 (8.6),2.67:1,7.6,4.4,4.1,68%,31
CheonGo,Fizz,CS 167.3 (7.1),3.98:1,8.0,3.5,5.8,67%,24
CheonGo,LeBlanc,CS 189.1 (7.1),4.84:1,8.8,3.3,7.1,71%,21
프제짱,Yasuo,CS 231.4 (9.2),2.00:1,5.7,4.9,4.2,54%,697
프제짱,Vladimir,CS 199.9 (8.1),2.17:1,5.0,4.4,4.7,51%,98
프제짱,Alistar,CS 43.4 (1.8),2.56:1,1.5,5.0,11.2,48%,23
프제짱,Rengar,CS 227.8 (8.5),1.86:1,7.4,5.9,3.6,60%,10
프제짱,Renekton,CS 231.9 (8.8),1.26:1,3.1,4.7,2.8,40%,10
프제짱,Ryze,CS 206.5 (9.5),2.59:1,2.8,2.1,2.8,75%,8
프제짱,Zed,CS 162.0 (7.8),0.95:1,2.9,4.6,1.5,38%,8
율천고최현우,Zed,CS 205.2 (8.2),3.79:1,8.6,3.5,4.6,64%,129
율천고최현우,Ryze,CS 229.6 (8.7),3.23:1,6.4,4.1,6.8,52%,94
율천고최현우,Vladimir,CS 193.4 (7.8),2.63:1,5.4,4.4,6.2,53%,60
율천고최현우,Azir,CS 230.8 (8.9),2.89:1,4.7,3.9,6.6,55%,58
율천고최현우,Zoe,CS 192.3 (7.5),2.80:1,4.8,4.0,6.3,47%,55
율천고최현우,Galio,CS 201.2 (7.8),3.09:1,5.0,4.4,8.6,53%,43
율천고최현우,LeBlanc,CS 163.8 (6.7),3.46:1,7.4,3.9,6.0,60%,40
JuanOVO,Shen,CS 63.1 (2.7),3.15:1,2.0,4.4,11.9,62%,102
JuanOVO,Rakan,CS 11.5 (0.5),2.89:1,1.4,4.0,10.2,58%,80
JuanOVO,Morgana,CS 19.2 (0.8),2.92:1,2.0,5.0,12.7,49%,35
JuanOVO,Janna,CS 13.4 (0.6),2.27:1,1.4,4.9,9.6,48%,33
JuanOVO,Karma,CS 25.5 (1.2),2.66:1,1.4,3.8,8.8,53%,30
JuanOVO,Fiddlesticks,CS 19.7 (0.8),2.18:1,2.5,6.1,10.8,64%,25
JuanOVO,Lulu,CS 13.8 (0.6),3.38:1,1.7,4.2,12.6,68%,22
FWMaple,Ryze,CS 241.2 (9.0),3.30:1,5.3,3.6,6.7,67%,45
FWMaple,Zoe,CS 199.6 (7.8),3.80:1,6.5,3.5,6.9,61%,33
FWMaple,Azir,CS 226.7 (8.8),2.50:1,4.6,3.7,4.7,50%,32
FWMaple,Galio,CS 206.9 (8.0),3.83:1,4.4,3.0,7.1,54%,28
FWMaple,Vladimir,CS 209.4 (8.0),2.62:1,4.3,4.1,6.3,52%,27
FWMaple,Swain,CS 204.8 (7.5),3.11:1,5.3,4.3,8.0,43%,21
FWMaple,Talon,CS 183.7 (7.7),2.87:1,7.9,4.4,4.8,63%,19
lwandy,Janna,CS 16.6 (0.7),3.70:1,2.2,3.8,11.8,64%,466
lwandy,Rakan,CS 13.7 (0.6),2.90:1,2.2,4.7,11.5,54%,214
lwandy,Alistar,CS 50.8 (2.0),2.86:1,1.9,4.7,11.4,54%,179
lwandy,Braum,CS 54.8 (2.2),3.09:1,1.1,4.3,12.1,47%,131
lwandy,Morgana,CS 20.4 (0.9),2.74:1,2.2,5.1,11.8,49%,124
lwandy,Soraka,CS 15.9 (0.7),2.94:1,1.6,4.8,12.4,57%,96
lwandy,Lulu,CS 76.5 (3.3),3.00:1,2.0,4.0,9.9,58%,71
whckiop,Ryze,CS 211.1 (8.3),2.29:1,5.6,5.3,6.6,55%,64
whckiop,Vladimir,CS 192.5 (7.8),2.49:1,5.2,4.5,6.1,69%,39
whckiop,Zoe,CS 207.2 (7.5),2.99:1,7.5,4.9,7.2,63%,38
whckiop,Galio,CS 183.9 (7.3),3.09:1,4.8,4.9,10.4,67%,30
whckiop,Taliyah,CS 187.8 (7.6),2.85:1,7.4,5.2,7.4,40%,30
whckiop,Swain,CS 202.4 (7.4),2.50:1,6.4,5.7,7.9,46%,28
whckiop,Azir,CS 227.3 (8.7),1.82:1,5.0,4.7,3.6,40%,25
TOPGgoong,Zoe,CS 199.2 (7.5),3.01:1,6.1,4.2,6.4,61%,108
TOPGgoong,Ryze,CS 236.1 (8.7),2.74:1,4.9,3.9,5.9,46%,103
TOPGgoong,LeBlanc,CS 172.4 (6.9),3.77:1,7.2,3.5,6.0,65%,69
TOPGgoong,Ezreal,CS 225.7 (8.3),3.27:1,4.9,3.9,7.9,52%,58
TOPGgoong,Azir,CS 229.3 (8.6),2.53:1,4.5,4.0,5.7,54%,52
TOPGgoong,Taliyah,CS 228.6 (8.3),2.99:1,5.1,4.3,7.8,52%,50
TOPGgoong,Xayah,CS 229.7 (8.6),2.82:1,5.7,4.2,6.0,53%,45
요플래,Pyke,CS 46.6 (2.0),3.16:1,4.7,4.0,8.1,50%,137
요플래,Zilean,CS 149.7 (6.0),3.99:1,3.6,3.4,10.0,60%,87
요플래,Talon,CS 210.7 (8.3),3.39:1,7.9,3.7,4.7,59%,83
요플래,Ryze,CS 205.4 (8.6),2.57:1,4.6,3.6,4.6,49%,81
요플래,Zoe,CS 207.8 (8.1),3.69:1,6.6,3.1,4.9,50%,56
요플래,Xerath,CS 54.4 (2.1),3.10:1,4.0,4.4,9.7,55%,44
요플래,Galio,CS 193.1 (7.7),3.32:1,4.0,3.4,7.2,58%,43
나에게기회를,Zoe,CS 176.2 (7.2),2.83:1,6.4,4.5,6.4,58%,110
나에게기회를,Ryze,CS 206.7 (8.5),2.37:1,5.3,4.6,5.6,57%,84
나에게기회를,Taliyah,CS 205.2 (8.1),3.09:1,6.8,4.7,7.8,62%,78
나에게기회를,LeBlanc,CS 172.9 (6.7),3.07:1,7.6,4.8,7.0,64%,47
나에게기회를,Irelia,CS 174.5 (7.9),2.18:1,6.7,5.0,4.2,54%,46
나에게기회를,Vladimir,CS 170.2 (7.5),2.38:1,6.1,4.7,5.1,49%,43
나에게기회를,Yasuo,CS 186.2 (7.7),1.50:1,5.1,6.3,4.3,41%,29
htebaziIE,Ryze,CS 211.3 (8.6),2.87:1,5.0,3.6,5.4,49%,100
htebaziIE,Yasuo,CS 193.0 (8.1),2.03:1,4.8,4.4,4.2,50%,48
htebaziIE,Irelia,CS 198.4 (8.4),3.20:1,7.2,3.9,5.3,62%,47
htebaziIE,Zoe,CS 173.9 (7.7),3.37:1,6.0,3.6,6.0,59%,46
htebaziIE,Vladimir,CS 189.8 (8.1),3.00:1,6.0,3.8,5.3,59%,46
htebaziIE,Swain,CS 176.5 (7.3),3.10:1,5.8,4.1,6.8,56%,45
htebaziIE,Azir,CS 214.7 (8.5),2.51:1,4.9,4.2,5.6,40%,40
Destiny,Rakan,CS 21.3 (0.8),3.73:1,2.7,3.9,11.6,59%,148
Destiny,Tahm Kench,CS 60.4 (2.2),3.65:1,2.4,3.7,11.1,58%,83
Destiny,Morgana,CS 20.0 (0.8),3.48:1,2.3,3.9,11.1,58%,55
Destiny,Alistar,CS 42.2 (1.7),3.05:1,2.0,3.7,9.2,45%,53
Destiny,Pyke,CS 48.0 (1.9),3.02:1,4.2,3.9,7.7,48%,42
Destiny,Taric,CS 59.1 (2.2),3.62:1,1.0,3.3,11.1,70%,40
Destiny,Janna,CS 23.3 (0.8),4.12:1,1.9,3.4,12.2,55%,31
TT보배,Caitlyn,CS 220.3 (9.0),2.23:1,4.8,4.6,5.4,50%,183
TT보배,Kai'Sa,CS 204.8 (8.7),2.16:1,6.0,5.0,4.9,52%,148
TT보배,Xayah,CS 228.4 (9.2),2.41:1,4.6,4.5,6.2,55%,119
TT보배,Lucian,CS 208.6 (8.6),2.15:1,5.2,5.2,6.0,55%,118
TT보배,Ezreal,CS 210.8 (8.6),2.15:1,3.8,4.6,6.2,43%,117
TT보배,Jhin,CS 216.9 (8.8),3.21:1,4.9,3.6,6.7,64%,88
TT보배,Varus,CS 218.5 (8.8),2.31:1,4.8,4.7,5.9,52%,85
HichaelDackson,Tahm Kench,CS 52.8 (2.0),3.32:1,1.5,3.6,10.3,57%,109
HichaelDackson,Braum,CS 56.0 (2.1),4.05:1,1.3,3.4,12.6,51%,88
HichaelDackson,Rakan,CS 16.0 (0.6),4.01:1,1.6,3.9,14.1,55%,77
HichaelDackson,Morgana,CS 20.6 (0.8),3.78:1,2.6,3.7,11.6,61%,67
HichaelDackson,Alistar,CS 46.4 (1.9),3.16:1,1.7,4.1,11.4,55%,67
HichaelDackson,Shen,CS 63.3 (2.4),3.78:1,2.5,3.8,11.9,49%,59
HichaelDackson,Nunu,CS 139.0 (5.6),3.99:1,2.5,2.9,9.1,49%,37
HuyaCaiqiKate,Katarina,CS 193.3 (7.7),3.12:1,8.0,4.0,4.5,55%,947
HuyaCaiqiKate,Yasuo,CS 189.0 (7.6),2.02:1,4.3,5.1,6.0,46%,52
HuyaCaiqiKate,Ezreal,CS 194.2 (8.0),3.24:1,5.1,3.5,6.2,53%,51
HuyaCaiqiKate,Twisted Fate,CS 175.0 (7.1),2.05:1,2.5,4.4,6.5,61%,28
HuyaCaiqiKate,Kassadin,CS 187.6 (7.6),2.27:1,5.3,3.8,3.4,27%,22
HuyaCaiqiKate,Fizz,CS 159.7 (6.5),2.45:1,6.9,4.4,3.9,33%,15
HuyaCaiqiKate,Caitlyn,CS 176.0 (7.4),2.49:1,4.2,3.6,4.8,54%,13
WithApd,Karthus,CS 174.6 (7.4),2.30:1,8.0,7.0,8.1,66%,89
WithApd,Vladimir,CS 234.8 (9.0),4.28:1,7.7,3.3,6.3,81%,32
WithApd,Aurelion Sol,CS 165.6 (7.5),4.13:1,5.0,3.0,7.4,76%,25
WithApd,Camille,CS 109.6 (4.9),3.67:1,6.0,3.6,7.2,75%,24
WithApd,Evelynn,CS 136.1 (5.1),7.00:1,11.6,2.6,6.8,74%,19
WithApd,Nidalee,CS 122.2 (5.3),4.31:1,8.1,3.6,7.4,71%,17
WithApd,Poppy,CS 157.4 (6.8),4.33:1,3.9,2.4,6.3,65%,17
Lakhesis,Gangplank,CS 196.6 (7.6),2.93:1,3.7,3.5,6.6,53%,94
Lakhesis,Singed,CS 172.2 (7.2),2.29:1,3.6,4.4,6.5,60%,53
Lakhesis,Ornn,CS 160.9 (6.2),3.21:1,3.2,3.7,8.6,59%,49
Lakhesis,Sion,CS 157.3 (6.3),3.35:1,2.8,3.3,8.3,60%,47
Lakhesis,Camille,CS 147.8 (6.4),2.51:1,5.0,3.8,4.5,57%,46
Lakhesis,Vladimir,CS 191.2 (7.4),1.71:1,3.1,4.2,4.1,43%,44
Lakhesis,Cho'Gath,CS 168.9 (6.6),2.79:1,4.5,4.0,6.6,58%,43
douyu1097151,Tryndamere,CS 184.5 (7.8),1.87:1,5.3,4.9,4.0,54%,1290
douyu1097151,Gangplank,CS 178.2 (7.0),1.44:1,3.2,6.4,6.1,32%,34
douyu1097151,Xin Zhao,CS 125.0 (5.0),1.87:1,5.1,6.3,6.8,50%,28
douyu1097151,Kha'Zix,CS 107.3 (4.8),1.50:1,6.1,7.2,4.7,33%,15
douyu1097151,Twitch,CS 130.8 (6.1),1.66:1,3.5,5.6,5.8,46%,13
douyu1097151,Alistar,CS 42.6 (1.6),1.94:1,1.5,5.7,9.6,36%,11
douyu1097151,Vladimir,CS 134.5 (6.3),1.05:1,2.5,5.3,3.1,18%,11
Hellohowareyou,Nidalee,CS 142.6 (6.2),3.81:1,7.1,3.9,7.8,75%,59
Hellohowareyou,Camille,CS 113.0 (4.8),2.60:1,6.2,5.0,6.8,61%,57
Hellohowareyou,Taliyah,CS 149.8 (6.0),3.17:1,7.3,5.1,8.8,68%,41
Hellohowareyou,Zac,CS 119.2 (4.7),4.53:1,4.0,3.1,10.2,68%,25
Hellohowareyou,Xayah,CS 183.6 (7.8),2.49:1,6.0,5.1,6.8,50%,14
Hellohowareyou,Kha'Zix,CS 139.9 (5.1),2.96:1,7.0,4.3,5.6,67%,12
Hellohowareyou,Ezreal,CS 176.6 (7.2),2.46:1,5.8,5.1,6.8,58%,12
몽몽,Janna,CS 20.4 (0.8),4.40:1,1.8,3.1,11.9,57%,145
몽몽,Lulu,CS 23.2 (0.9),4.42:1,2.1,3.1,11.5,60%,121
몽몽,Soraka,CS 17.6 (0.7),4.22:1,1.4,3.5,13.3,69%,36
몽몽,Nami,CS 11.3 (0.5),5.24:1,1.7,2.8,13.1,67%,18
몽몽,Morgana,CS 19.2 (0.9),2.89:1,1.6,3.4,8.1,55%,11
몽몽,Karma,CS 152.8 (5.8),3.50:1,2.5,3.3,9.2,33%,6
몽몽,Ahri,CS 158.4 (6.8),2.04:1,3.4,5.0,6.8,40%,5
오뚜기3분미트볼,Vladimir,CS 220.4 (8.9),2.92:1,5.6,3.6,4.9,65%,40
오뚜기3분미트볼,Gangplank,CS 246.4 (9.2),3.02:1,4.5,3.6,6.5,44%,34
오뚜기3분미트볼,Camille,CS 228.4 (8.7),3.21:1,6.9,3.6,4.5,66%,32
오뚜기3분미트볼,Ryze,CS 244.7 (9.3),2.50:1,4.9,4.1,5.2,62%,29
오뚜기3분미트볼,Irelia,CS 244.0 (8.2),1.98:1,5.6,5.9,6.1,56%,18
오뚜기3분미트볼,Jayce,CS 267.5 (9.4),2.49:1,4.9,4.2,5.6,73%,15
